filename,activity_name,location,reference_product,reference_product_unit,traci_acidification,traci_climate_change,traci_ecotoxicity_freshwater,traci_eutrophication,traci_human_toxicity_carcinogenic,traci_human_toxicity_non-carcinogenic,traci_ozone_depletion,traci_particulate_matter_formation,traci_photochemical_oxidant_formation,traci_units,cost_per_unit,cost_source
00082bd6-67b0-509f-a229-7428fb2418ca_ad5a20dd-4c4d-499d-8dc1-254ebab8f3bf.spold,tin production,PE,tin,kg,0.09116866020036007,5.7223885376323835,4815.051640653353,0.19442686240579224,3.50780683958551e-6,0.00013714331179142273,5.094338782023601e-8,0.13953027260080694,2.160209265938871,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
000fe012-b19a-5e25-93a2-8190e2ed594b_e8f942ff-7b62-4639-ac4a-f922c74c151c.spold,"eucalyptus seedling production, in unheated greenhouse",RoW,"eucalyptus seedling, for planting",unit,4.789500184823231e-5,0.0062843950380710506,0.3263012338354249,1.0790600605932124e-4,3.986195457109113e-9,3.952957892317174e-9,1.176221705042215e-10,1.3845723947062038e-5,0.0006318980479539146,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00127523-6777-5dba-a2d8-fe96ae73e3de_2c05646d-138c-4d6c-a33d-99b8e6194328.spold,"steel milling, dressing",RER,"steel removed by milling, dressing",kg,0.012701805854730592,6.145517142378246,1061.8996434703483,0.025267211723142512,1.9258296882012878e-5,4.087870132626574e-6,6.752539258811778e-8,0.0030261104510794557,0.21514635128239398,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00138f7a-7ce5-5671-b2cc-76d906f4be22_450c5264-9840-472f-bf39-d4823f2262b5.spold,"cement production, type general use",CO,"cement, type general use",kg,0.0021200246581957864,0.5693737915994126,1.3151883728294673,0.0006074984244190884,4.7149522226451e-8,7.73431905833652e-8,1.032647381919435e-9,0.00015394217084381223,0.030565672171898334,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00138f7a-7ce5-5671-b2cc-76d906f4be22_76ab0018-e176-43e0-b42c-12e82b937fef.spold,"cement production, type general use",CO,hard coal ash,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
001624e5-89b7-5bd2-8399-892837eed38a_fb423247-ca26-4a05-a380-d2bb2b5a77d4.spold,market for lithium iron phosphate,RoW,lithium iron phosphate,kg,0.12858059491084098,2.746810413930622,204.70697336140793,0.06853271743927923,1.9540088498261947e-6,3.7773283643526653e-6,8.084249222157175e-8,0.010620075636134367,0.4626409082671066,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,7.083925808,EverBatt 2023
0021dda3-73e6-5b5b-881e-5cc024aeca06_66c93e71-f32b-4591-901c-55395db5c132.spold,"heat and power co-generation, wood chips, 6667 kW",IN-CT,"electricity, high voltage",kWh,0.0026621098388143823,0.060186205496403127,1.1716204521147766,0.0001801385474246359,2.9465587085894836e-8,2.0705871440040327e-7,1.2057732966431598e-8,0.000530667105310951,0.07768514964551593,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0021dda3-73e6-5b5b-881e-5cc024aeca06_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold,"heat and power co-generation, wood chips, 6667 kW",IN-CT,"heat, district or industrial, other than natural gas",MJ,1.3185608690963825e-4,0.001654678041910687,0.11321562119459215,1.0081183773247576e-5,2.525935276938839e-9,1.082233496876971e-8,2.993523989308696e-10,1.0926887605628677e-5,0.002640649209437435,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00261dc8-97f4-5f31-ad2a-6a5e083c8137_cacf48e2-d0a6-58ec-a5a1-6f73c12871f3.spold,"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",DK,"residues, MSWI-WWT-SLF, municipal solid waste",kg,0.0007039016372926831,0.3614617742902962,203.82266951596569,0.0039632835289071956,2.3531987410866656e-6,9.87541190451119e-6,1.5261310243419136e-9,9.214665191793288e-5,0.01060190935379508,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0030a367-3b66-5e30-afe6-66ffc46ba80d_191aaad4-fb2d-40dc-85eb-80b0578c56c2.spold,"treatment of residues, MSWI[F], waste sealing sheet, polyethylene, residual material landfill",CH,"residues, MSWI[F], waste sealing sheet, polyethylene",kg,0.00047875792574241384,0.35367854395150433,4904.541189150899,0.01607700774191843,2.1153344452908976e-6,2.821501615741433e-5,9.492983525671092e-10,5.33924360782799e-5,0.009469221045691369,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
003aab09-5330-55bb-9987-d5cc9583372e_27da8130-82ba-485c-a800-b89efdcb0491.spold,"treatment of municipal solid waste, unsanitary landfill",HU,municipal solid waste,kg,0.0001514020399099734,0.7820801299108868,93.34305511509743,0.010911173667391423,4.882667487646465e-8,3.0491633317340267e-7,9.160457714361918e-11,1.405427289381346e-5,0.0027103235885839855,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
003c1df8-58e1-56cd-9be4-faa580cc6307_66c93e71-f32b-4591-901c-55395db5c132.spold,"market for electricity, high voltage",NZ,"electricity, high voltage",kWh,0.0005308283320644799,0.16130262221258998,1.6302106974383237,0.0008056856054730391,5.1475013432898194e-8,4.12857633477338e-8,2.223844829930008e-9,0.0008098209895325527,0.0037009954274671956,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00426432-0f7d-5032-b90a-cca53ca32e89_4763bc2c-e81a-4aaa-8889-ac0b5cf677ff.spold,"chromium steel milling, small parts",RoW,"chromium steel removed by milling, small parts",kg,0.04094574901236637,12.314100411417517,935.2213965287145,0.11418874288670179,3.060842895860974e-5,4.0746699543297386e-5,1.0117327605868067e-7,0.014944520623660258,0.510825668076597,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
004d4081-e460-5c65-bc10-a974753480ff_a5fc651b-3ee2-405f-b2f0-d035c8132be1.spold,"market for metal working, average for chromium steel product manufacturing",GLO,"metal working, average for chromium steel product manufacturing",kg,0.0070822396512174104,3.0428016041532056,303.751484279212,0.013042025711710913,1.1619021293361473e-5,1.0836940624849467e-5,2.495943309500318e-8,0.006169529845732392,0.12757681817810823,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
004e8f1b-3819-5dd2-a088-315702ee0013_e74d0fca-8199-5337-b0e5-08c24e28fd9e.spold,"basic oxygen furnace slag to market for basic oxygen furnace slag, for recovery",RoW,basic oxygen furnace slag,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00546852-e04c-5808-a8d6-3ffecbbe8d16_2b12ef70-6607-4c11-9e28-c247ec9b59ce.spold,"zinc coating, pieces",RoW,"zinc coat, pieces",m2,0.025919911532172817,7.741409103984389,828.9046687519082,0.021467822120324654,1.8399403029866084e-5,4.014683071853701e-5,1.2726968611380788e-7,0.006518249217129247,0.4203881965335466,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0054c1bf-3264-5ec2-b388-c695071c658c_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold,"heat production, natural gas, at industrial furnace low-NOx >100kW",CA-QC,"heat, district or industrial, natural gas",MJ,4.3775068141941254e-5,0.07518757996628368,0.09163621091708685,7.406129995778161e-6,6.650281006939126e-9,2.0453625153111574e-9,4.807066411885566e-10,3.431323887330605e-6,0.0012459988304441604,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
005699da-8df3-54f3-a321-19a7c29ab364_ad551fe0-84c5-471a-9acf-b7d2204fdb65.spold,"market for manure, liquid, cattle",GLO,"manure, liquid, cattle",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00575d77-3c46-5a85-a67d-d68286f3376f_4ec94c17-2c74-47d0-bd57-38e762ed5ca9.spold,anhydrite floor production,RoW,anhydrite floor,kg,0.0002488685693980123,0.06539006992984071,1.6911718178961241,0.0007683132438266434,3.23057070363481e-8,1.7000856169724543e-8,6.718729777554487e-10,0.00014754328397699695,0.006122699091978648,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0057e9cb-1233-5b5c-9217-beec2aa65c53_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity production, natural gas, conventional power plant",IR,"electricity, high voltage",kWh,0.0005896514627775515,0.6730491425065087,1.262336734315724,0.00013426748683524714,3.097934570319369e-8,1.5679090228326965e-8,1.1443406847747485e-8,4.1201976878417074e-5,0.016786864200021043,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
005844a0-8f73-57e1-b400-0111aebb265a_93a276cb-c88c-4fd2-81be-1005c720e285.spold,motor scooter production,RER,"motor scooter, 50 cubic cm engine",unit,3.08903399206769,465.20353531535875,49338.09584118124,2.3605120935321113,0.0006841121543755358,0.0005963759542197065,7.338994784378805e-6,0.6056974897138065,21.816295228673862,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0058b28f-9884-51d2-87e9-d766b00a9a3f_302181f3-33eb-4e0d-bb42-c50474f2b402.spold,"treatment of sewage sludge, 97% water, WWT, condensate from light oil boiler, landfarming",RoW,"sewage sludge, 97% water, WWT, condensate from light oil boiler",kg,3.285483289990995e-5,0.03877676985965664,3.661802478970302,5.0400316774411964e-5,4.3013641108388975e-8,2.0543560684731026e-7,1.9353291340820894e-11,2.092517729332679e-6,0.0003611680666225453,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0058b28f-9884-51d2-87e9-d766b00a9a3f_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold,"treatment of sewage sludge, 97% water, WWT, condensate from light oil boiler, landfarming",RoW,"organic nitrogen fertiliser, as N",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0058da4e-8228-543e-b04d-e0dd521c4e93_66c93e71-f32b-4591-901c-55395db5c132.spold,"treatment of blast furnace gas, in power plant",CN-GD,"electricity, high voltage",kWh,0.0006188679588614904,2.3680095940609123,0.7224111391551334,7.339178052622203e-5,3.769529355440008e-9,3.788239818742121e-9,5.16976281751462e-11,3.182048316279516e-5,0.02320850134023659,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0058da4e-8228-543e-b04d-e0dd521c4e93_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold,"treatment of blast furnace gas, in power plant",CN-GD,"heat, district or industrial, other than natural gas",MJ,5.018308458360048e-5,0.094977492049656,0.016919079771498684,3.202808493293596e-6,2.684809944430279e-10,2.0991173239099392e-10,1.7206996776431288e-12,1.6598750997156905e-6,0.001315180513977559,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
005cf319-6b90-5692-b264-30acef75e717_2a905712-55e8-56dc-9f48-e5af3d2eaa2a.spold,"treatment of bottom ash, MSWI, municipal solid waste, slag compartment",TW,"bottom ash, MSWI, municipal solid waste",kg,4.549773681639295e-5,0.010392660628918575,431.53747372100463,0.002994201661074692,5.970397245695688e-8,2.1147082092313813e-6,1.5251441884159137e-10,7.170883946788796e-6,0.0014898298663344968,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
005df7df-58db-5a56-8d5d-90608549fa73_327a7075-5bb4-5c7b-a298-ac387ce377c3.spold,"market for leachate, SLF, municipal solid waste",HU,"leachate, SLF, municipal solid waste",m3,0.43338720960955435,91.45649328986298,1718.9439598132672,14.274009056006786,8.248775615064067e-6,0.0009101821679045182,8.889532972419529e-7,0.040086382992749726,3.395765903473075,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006a451b-7a91-555f-bc0c-a22974f659f2_d69294d7-8d64-4915-a896-9996a014c410.spold,"electricity, low voltage, residual mix",SI,"electricity, low voltage",kWh,0.0031814162448980696,0.7536343644188517,13.618527725785372,0.004149112968780893,1.0245141087557104e-7,1.7239929997817864e-7,1.3569430592160499e-8,0.00014400494832688172,0.025859697094441927,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006a839e-28c4-51aa-96d2-dfaf51897bda_1c5d51e7-9762-5fbb-b707-03198c65b424.spold,"natural gas, burned in gas turbine",DE,"natural gas, burned in gas turbine",MJ,0.00006413554437746964,0.03904464958626426,0.1288967767850125,2.3456139872242207e-5,5.870412501404352e-9,2.027747849612503e-9,3.4462039115788973e-9,5.713553376262721e-6,0.0026011227134934505,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006b29cf-f7c0-5692-a67e-6e3bcda33a7f_b47dd9da-4a86-4962-aa65-b181cc94a32b.spold,"urea formaldehyde foam slab production, hard",CH,"urea formaldehyde foam slab, hard",kg,0.005322250944137622,1.0672151815557374,30.527728932385603,0.11434237987330796,8.450267885814168e-7,8.264283478807421e-7,1.1504233129013895e-7,0.0010610596280882798,0.12501990221108317,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006f2dd1-9d95-59b6-b0d5-b702ec06c2b1_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold,"treatment of sewage sludge, 97% water, WWT, WW from hard fibreboard production, landfarming",RER,"organic nitrogen fertiliser, as N",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006f2dd1-9d95-59b6-b0d5-b702ec06c2b1_6dbeade5-eb8e-5666-b681-f479757cfd86.spold,"treatment of sewage sludge, 97% water, WWT, WW from hard fibreboard production, landfarming",RER,"organic phosphorus fertiliser, as P2O5",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006f2dd1-9d95-59b6-b0d5-b702ec06c2b1_749ae6bc-cd22-4620-804f-148b96989e36.spold,"treatment of sewage sludge, 97% water, WWT, WW from hard fibreboard production, landfarming",RER,"sewage sludge, 97% water, WWT, WW from hard fibreboard production",kg,1.7626472878160996e-5,0.003534935130280858,0.037203195805123504,0.00013022404444042765,7.617294362377672e-10,2.754908023488986e-9,1.6614603843070364e-11,1.792271445855646e-6,0.00025156023882703146,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
006fc772-a840-5a9c-a492-919479c4bdce_86cacbf8-b1a0-42ad-b7de-d2df65bd3a57.spold,"indium rich leaching residues, from zinc production stockpiling",US,"indium rich leaching residues, from zinc production stockpiling",kg,3.21225758962422e-5,0.006096583680456048,1.2434173839143796,6.908712128253435e-5,6.377585251421536e-9,5.876573488834241e-8,8.373557642338555e-11,3.1427178629773572e-6,0.00043078164521374293,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0072fa8b-9523-5451-8fb7-534eea2057a5_a0ba6a2c-191c-4f4c-9253-f68034bee6ae.spold,"market for biomethane, medium pressure, vehicle grade",CH,"biomethane, medium pressure, vehicle grade",kg,0.0006618818802522047,0.5130535175088379,5.183335689465264,0.015439799893505036,8.059686683006053e-8,1.205749140273942e-7,1.7570519089984116e-8,0.0001404397845620474,0.005514469742793694,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
007dd646-e95f-5c75-962f-ab01f4eaf2b4_9394b900-bc1b-40b4-b9f0-90c5c9d6b734.spold,"market for limestone, milled, packed",CH,"limestone, milled, packed",kg,7.997562219372164e-5,0.009107815415279248,0.47730955449432255,7.867992757506539e-5,5.506042022179601e-9,9.819952140116922e-9,3.263326765170793e-10,3.466041313168698e-5,0.003052475392782681,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00825ddf-81c9-52f2-9967-c9f2a206045f_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",IT,"electricity, medium voltage",kWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00847e31-f6d8-51c2-b8fd-c4eb87796a52_dbbb2b50-295a-486a-af82-9da5b08df6b5.spold,market for acetoacetic acid,GLO,acetoacetic acid,kg,0.031063762832846304,12.825546283517163,117.69048079037583,0.10915683285270814,1.0362662448862185e-6,1.3168894104249422e-6,9.071904584522183e-8,0.0030481275867854673,0.4786282478451907,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0085ab4d-a7fe-5b9b-a5d4-7cc1e3bf8f18_6b5638d8-0284-4a7f-b11b-d2fcce172896.spold,"uranium fuel element production, enriched 3.8%, for light water reactor",US,"uranium, enriched 3.8%, in fuel element for light water reactor",kg,14.200334286992552,1580.887056954262,197405.42766100017,13.193469131458132,0.0012098064321402167,0.008456796741243774,1.6221960437312084e-5,9.435599740039143,268.4308214239714,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
008b0594-7b23-55fc-aa17-a83e127046b4_d67fb6d4-5f87-4aab-920b-281c2fa03486.spold,"heat pump production, diffusion absorption, 4kW, future",CH,"heat pump, diffusion absorption, 4kW, future",unit,8.491992544932963,1894.701482464607,292427.49387219275,7.0766606437234465,0.003917819445882264,0.003862133641676522,2.9019188207499225e-5,2.424265715056479,97.14563874119636,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
008dec45-8c70-5346-ac0b-1baee83a0641_ce78dd70-890f-50f1-a904-81afd6b80161.spold,market for diisopropyl ether,RoW,diisopropyl ether,kg,0.013898434672742606,2.489541671071496,41.931694416070926,0.05220529596911132,7.137699702236152e-7,8.67899640404756e-7,8.012675352756729e-8,0.001358471922023197,0.3405658226932002,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
008e8cc0-5841-5d90-9705-400814143f2b_9b9edcf3-0539-4642-9516-0df642a5c41a.spold,"land already in use, perennial cropland to perennial crop",BR-PE,"land tenure, arable land, measured as carbon net primary productivity, perennial crop",kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00909dc6-6218-55ef-abe5-fa4e19b9aa66_3f5f5aef-3833-43d4-8b81-44123105afd7.spold,"irrigation, surface",BR,irrigation,m3,1.2760931261399273e-4,0.01994316606002627,2.5966640140627657,5.3352097647308134e-5,1.9083106489695952e-8,2.3550375579591125e-8,4.754742797833038e-10,2.0850240911145384e-5,0.0011726211699635775,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00938a68-7956-56c2-8df5-168df6aae7bc_32989831-ac49-4775-bf0e-0c732b547120.spold,"treatment of leachate, SLF, sludge from pulp and paper production, wastewater treatment",Europe without Switzerland,"leachate, SLF, sludge from pulp and paper production",m3,0.2529096711695423,27.38823964288244,226.6154479900899,5.856549789584107,4.804104064935801e-6,4.888758795121633e-5,4.6971962242637744e-7,0.014792366966841245,1.548443755089403,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
0093d5cb-50b3-59a1-8fb4-aeb2e91f3ebd_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity, high voltage, production mix",CA-YK,"electricity, high voltage",kWh,0.00047978928975174137,0.17067563461442756,0.4542790768073823,3.958758949141476e-5,1.676996664813173e-8,8.829796158646923e-9,2.2364253551485157e-9,5.992373042282075e-5,0.005320886065403205,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00956b20-29a5-5f1e-a2ba-8b75d4e7bd3c_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold,"land already in use, annual cropland to pasture, man made",BR-BA,"land tenure, arable land, measured as carbon net primary productivity, pasture, man made",kg,0.0,-3.330418268450276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
009b3d4b-ebb5-50f7-81a6-d599134d7bee_5a0f1c80-32cf-4b93-804c-d36df2cbd10d.spold,marine electric motor construction,GLO,marine electric motor,unit,249.50126240292042,10590.471633456347,4323524.754136747,89.58271586226296,0.027445557948005687,0.07825278741015655,1.0486592601692797e-4,24.58700738496051,969.6540627116976,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
009d73fa-2b39-5e2f-ba2b-6e3aad44d545_3f5f5aef-3833-43d4-8b81-44123105afd7.spold,market for irrigation,ES,irrigation,m3,0.0004429096700849161,0.09452220244887898,11.504177211564517,0.00039017017679066263,3.785827661365277e-8,4.670951361569397e-8,1.2107035534923287e-9,4.7590151538956964e-5,0.007666948867115871,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
009f9043-ca1e-59bd-927b-73ca36ea0aff_d44b978c-a85e-49d3-9130-2e5908b22fc2.spold,"market for soil pH raising agent, as CaCO3",GLO,"soil pH raising agent, as CaCO3",kg,0.001902696569501106,0.10774650460134508,1.5946122755051915,0.00011901104952053648,2.1107220531399664e-8,9.333369502612772e-8,9.208927469345756e-10,0.00017458244767347623,0.03012458962048911,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00a02e07-c523-501d-a947-f4f27c500dcf_019600be-f3ce-4399-9e31-19cdc087ed5f.spold,"shavings, hardwood, measured as dry mass to generic market for residual wood, dry",Europe without Switzerland,"residual wood, dry",m3,0.26023642328934254,44.56971284192011,430.5607615142608,0.08081602427903702,1.5760923566619427e-5,1.1775159707564017e-5,4.1635759232743626e-7,0.04384297849655304,3.3054249112032434,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00a377c9-d4b4-5602-aa15-62bbb0377a8b_0d3eda5a-4601-4573-9549-0701c459ab88.spold,"hard coal, import from ID",RNA,hard coal,kg,0.004093515342484149,0.2714689044237344,9.400648078743547,0.009294350115981141,8.917963657288001e-8,3.592835605642425e-7,3.0708398864587627e-9,0.0010735490997055143,0.037633461633520826,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00a4a1a5-acf8-52e0-93ad-0da139391b45_63bf19bc-8cbc-4d14-906e-abfa110dbb5f.spold,"market for sulfidic tailings, from gold mine operation",BR,"sulfidic tailings, from gold mine operation",kg,0.0,0.0,21.04393953394297,0.0007552535396177384,4.69461027883765e-9,2.5193310855104846e-7,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
00aa3ba6-76ce-583e-9754-7684ec6571d3_df485397-82cf-40e8-9b57-5fdc9f2a4b2f.spold,"market for wood preservation facility, hot/cold dipping tank",GLO,"wood preservation facility, hot/cold dipping tank",unit,1803.8773223236244,498413.59045044787,18049232.580661826,2643.606621464299,0.4884274015074472,0.29423102810216994,0.0017704715949760752,487.3366411426793,35362.502859589375,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
